date,precipitation_mm,rain_mm,discharge_m3s,city,risk_label,rain_lag1,rain_lag3,discharge_lag1,discharge_lag3,rain_3day_avg,discharge_7day_avg,month,day_of_year,is_monsoon,city_encoded
2025-11-01,0.0,0.0,1.2961485,Sargodha,GREEN,0.0,0.0,1.2594359,1.1627185,0.0,1.1659732142857142,11,305,0,2
2025-11-02,0.0,0.0,1.3442287,Sargodha,GREEN,0.0,0.0,1.2961485,1.2130947,0.0,1.2105263142857143,11,306,0,2
2025-11-03,0.0,0.0,1.3604782,Sargodha,GREEN,0.0,0.0,1.3442287,1.2594359,0.0,1.250637957142857,11,307,0,2
2025-11-04,0.0,0.0,1.3496327,Sargodha,GREEN,0.0,0.0,1.3604782,1.2961485,0.0,1.2836767428571427,11,308,0,2
2025-11-05,0.0,0.0,1.3227367,Sargodha,GREEN,0.0,0.0,1.3496327,1.3442287,0.0,1.3065364857142856,11,309,0,2
2025-11-06,0.0,0.0,1.2961485,Sargodha,GREEN,0.0,0.0,1.3227367,1.3604782,0.0,1.3184013142857143,11,310,0,2
2025-11-07,0.0,0.0,1.2646441,Sargodha,GREEN,0.0,0.0,1.2961485,1.3496327,0.0,1.3191453428571427,11,311,0,2
2025-11-08,0.0,0.0,1.2335722,Sargodha,GREEN,0.0,0.0,1.2646441,1.3227367,0.0,1.3102058714285716,11,312,0,2
2025-11-09,0.0,0.0,1.2029264,Sargodha,GREEN,0.0,0.0,1.2335722,1.2961485,0.0,1.2900198285714286,11,313,0,2
2025-11-10,0.0,0.0,1.1777098,Sargodha,GREEN,0.0,0.0,1.2029264,1.2646441,0.0,1.263910057142857,11,314,0,2
2025-11-11,0.0,0.0,1.1478305,Sargodha,GREEN,0.0,0.0,1.1777098,1.2335722,0.0,1.2350811714285714,11,315,0,2
2025-11-12,0.0,0.0,1.1232445,Sargodha,GREEN,0.0,0.0,1.1478305,1.2029264,0.0,1.2065822857142856,11,316,0,2
2025-11-13,0.0,0.0,1.0941124,Sargodha,GREEN,0.0,0.0,1.1232445,1.1777098,0.0,1.1777199857142857,11,317,0,2
2025-11-14,0.0,0.0,1.0701413,Sargodha,GREEN,0.0,0.0,1.0941124,1.1478305,0.0,1.1499338714285714,11,318,0,2
2025-11-15,0.0,0.0,1.0464447,Sargodha,GREEN,0.0,0.0,1.0701413,1.1232445,0.0,1.1232013714285713,11,319,0,2
2025-11-16,0.0,0.0,1.0230191,Sargodha,GREEN,0.0,0.0,1.0464447,1.0941124,0.0,1.0975003285714284,11,320,0,2
2025-11-17,0.0,0.0,0.99986184,Sargodha,GREEN,0.0,0.0,1.0230191,1.0701413,0.0,1.072093477142857,11,321,0,2
2025-11-18,0.0,0.0,0.98609495,Sargodha,GREEN,0.0,0.0,0.99986184,1.0464447,0.0,1.0489883985714286,11,322,0,2
2025-11-19,0.0,0.0,0.95884466,Sargodha,GREEN,0.0,0.0,0.98609495,1.0230191,0.0,1.025502707142857,11,323,0,2
2025-11-20,0.0,0.0,0.936422,Sargodha,GREEN,0.0,0.0,0.95884466,0.99986184,0.0,1.0029755071428572,11,324,0,2
2025-11-21,0.0,0.0,0.92309177,Sargodha,GREEN,0.0,0.0,0.936422,0.98609495,0.0,0.9819684314285714,11,325,0,2
2025-11-22,0.0,0.0,0.89670587,Sargodha,GREEN,0.0,0.0,0.92309177,0.95884466,0.0,0.96057717,11,326,0,2
2025-11-23,0.0,0.0,0.8836491,Sargodha,GREEN,0.0,0.0,0.89670587,0.936422,0.0,0.94066717,11,327,0,2
2025-11-24,0.0,0.0,0.86637974,Sargodha,GREEN,0.0,0.0,0.8836491,0.92309177,0.0,0.9215982985714286,11,328,0,2
2025-11-25,0.0,0.0,0.8578044,Sargodha,GREEN,0.0,0.0,0.86637974,0.89670587,0.0,0.903271077142857,11,329,0,2
2025-11-26,0.0,0.0,0.8535316,Sargodha,GREEN,0.0,0.0,0.8578044,0.8836491,0.0,0.8882263542857142,11,330,0,2
2025-11-27,0.0,0.0,0.8535316,Sargodha,GREEN,0.0,0.0,0.8535316,0.86637974,0.0,0.8763848685714286,11,331,0,2
2025-11-28,0.0,0.0,0.8535316,Sargodha,GREEN,0.0,0.0,0.8535316,0.8578044,0.0,0.8664477014285714,11,332,0,2
2025-11-29,0.0,0.0,0.8450154,Sargodha,GREEN,0.0,0.0,0.8535316,0.8535316,0.0,0.8590633485714285,11,333,0,2
2025-11-30,0.0,0.0,0.8450154,Sargodha,GREEN,0.0,0.0,0.8450154,0.8535316,0.0,0.8535442485714285,11,334,0,2
2025-12-01,0.0,0.0,0.8450154,Sargodha,GREEN,0.0,0.0,0.8450154,0.8535316,0.0,0.8504922,12,335,0,2
2025-12-02,0.0,0.0,0.8450154,Sargodha,GREEN,0.0,0.0,0.8450154,0.8450154,0.0,0.8486652,12,336,0,2
2025-12-03,0.0,0.0,0.8113401,Sargodha,GREEN,0.0,0.0,0.8450154,0.8450154,0.0,0.8426378428571429,12,337,0,2
2025-12-04,0.0,0.0,0.7660378,Sargodha,GREEN,0.0,0.0,0.8113401,0.8450154,0.0,0.8301387285714286,12,338,0,2
2025-12-05,0.0,0.0,0.733804,Sargodha,GREEN,0.0,0.0,0.7660378,0.8450154,0.0,0.8130347857142857,12,339,0,2
2025-12-06,0.0,0.0,0.7179084,Sargodha,GREEN,0.0,0.0,0.733804,0.8113401,0.0,0.7948766428571429,12,340,0,2
2025-08-09,,,10863.251,Sukkur,RED,,,,,,,8,221,1,3
2025-08-10,,,10963.781,Sukkur,RED,,,10863.251,,,,8,222,1,3
2025-08-11,,,10963.781,Sukkur,RED,,,10963.781,,,,8,223,1,3
2025-08-12,,,10542.863,Sukkur,RED,,,10963.781,10863.251,,,8,224,1,3
2025-08-13,,,10068.312,Sukkur,RED,,,10542.863,10963.781,,,8,225,1,3
2025-08-14,,,9637.289,Sukkur,RED,,,10068.312,10963.781,,,8,226,1,3
2025-08-15,,,9353.056,Sukkur,RED,,,9637.289,10542.863,,10341.761857142857,8,227,1,3
2025-08-16,,,9224.713,Sukkur,RED,,,9353.056,10068.312,,10107.685,8,228,1,3
2025-08-17,,,9245.983,Sukkur,RED,,,9224.713,9637.289,,9862.285285714286,8,229,1,3
2025-08-18,,,9439.606,Sukkur,RED,,,9245.983,9353.056,,9644.546,8,230,1,3
2025-08-19,,,9861.794,Sukkur,RED,,,9439.606,9224.713,,9547.250428571428,8,231,1,3
2025-08-20,,,10494.422,Sukkur,RED,,,9861.794,9245.983,,9608.123285714286,8,232,1,3
2025-08-21,,,11193.373,Sukkur,RED,,,10494.422,9439.606,,9830.421,8,233,1,3
2025-08-22,,,12021.643,Sukkur,RED,,,11193.373,9861.794,,10211.647714285715,8,234,1,3
2025-08-23,,,12588.251,Sukkur,RED,,,12021.643,10494.422,,10692.153142857143,8,235,1,3
2025-08-24,,,12501.594,Sukkur,RED,,,12588.251,11193.373,,11157.24042857143,8,236,1,3
2025-08-25,,,11884.017,Sukkur,RED,,,12501.594,12021.643,,11506.442,8,237,1,3
2025-08-26,,,11270.976,Sukkur,RED,,,11884.017,12588.251,,11707.753714285715,8,238,1,3
2025-08-27,,,11014.389,Sukkur,RED,,,11270.976,12501.594,,11782.034714285712,8,239,1,3
2025-08-28,,,11375.279,Sukkur,RED,,,11014.389,11884.017,,11808.021285714287,8,240,1,3
2025-08-29,,,13272.949,Sukkur,RED,,,11375.279,11270.976,,11986.779285714287,8,241,1,3
2025-08-30,,,16518.615,Sukkur,RED,,,13272.949,11014.389,,12548.259857142857,8,242,1,3
2025-08-31,,,17781.795,Sukkur,RED,,,16518.615,11375.279,,13302.574285714287,8,243,1,3
2025-09-01,,,16556.695,Sukkur,RED,,,17781.795,13272.949,,13970.099714285714,9,244,1,3
2025-09-02,,,14858.3545,Sukkur,RED,,,16556.695,16518.615,,14482.582357142857,9,245,1,3
2025-09-03,,,13676.293,Sukkur,RED,,,14858.3545,17781.795,,14862.854357142858,9,246,1,3
2025-09-04,,,13151.247,Sukkur,RED,,,13676.293,16556.695,,15116.564071428571,9,247,1,3
2025-09-05,0.0,0.0,13211.95,Sukkur,RED,,,13151.247,14858.3545,,15107.84992857143,9,248,1,3
2025-09-06,0.0,0.0,13930.569,Sukkur,RED,0.0,,13211.95,13676.293,,14738.129071428571,9,249,1,3
2025-09-07,0.0,0.0,14858.3545,Sukkur,RED,0.0,,13930.569,13151.247,0.0,14320.494714285715,9,250,1,3
2025-09-08,0.0,0.0,14858.3545,Sukkur,RED,0.0,0.0,14858.3545,13211.95,0.0,14077.874642857143,9,251,1,3
2025-09-09,0.0,0.0,14091.894,Sukkur,RED,0.0,0.0,14858.3545,13930.569,0.0,13968.380285714287,9,252,1,3
2025-09-10,0.0,0.0,13364.953,Sukkur,RED,0.0,0.0,14091.894,14858.3545,0.0,13923.903142857143,9,253,1,3
2025-09-11,0.0,0.0,12911.194,Sukkur,RED,0.0,0.0,13364.953,14858.3545,0.0,13889.609857142857,9,254,1,3
2025-09-12,0.0,0.0,12588.251,Sukkur,RED,0.0,0.0,12911.194,14091.894,0.0,13800.509999999998,9,255,1,3
2025-09-13,0.0,0.0,12216.993,Sukkur,RED,0.0,0.0,12588.251,13364.953,0.0,13555.713428571427,9,256,1,3
2025-09-14,0.0,0.0,11802.207,Sukkur,RED,0.0,0.0,12216.993,12911.194,0.0,13119.120928571429,9,257,1,3
2025-09-15,0.0,0.0,11375.279,Sukkur,RED,0.0,0.0,11802.207,12588.251,0.0,12621.538714285713,9,258,1,3
2025-09-16,0.0,0.0,11014.389,Sukkur,RED,0.0,0.0,11375.279,12216.993,0.0,12181.895142857144,9,259,1,3
2025-09-17,0.0,0.0,10689.544,Sukkur,RED,0.0,0.0,11014.389,11802.207,0.0,11799.693857142858,9,260,1,3
2025-09-18,0.0,0.0,10398.206,Sukkur,RED,0.0,0.0,10689.544,11375.279,0.0,11440.69557142857,9,261,1,3
2025-09-19,0.0,0.0,10091.533,Sukkur,RED,0.0,0.0,10398.206,11014.389,0.0,11084.021571428573,9,262,1,3
2025-09-20,0.0,0.0,9816.481,Sukkur,RED,0.0,0.0,10091.533,10689.544,0.0,10741.091285714285,9,263,1,3
2025-09-21,0.0,0.0,9570.939,Sukkur,RED,0.0,0.0,9816.481,10398.206,0.0,10422.338714285714,9,264,1,3
2025-09-22,0.0,0.0,9353.056,Sukkur,RED,0.0,0.0,9570.939,10091.533,0.0,10133.449714285714,9,265,1,3
2025-09-23,0.0,0.0,9098.135,Sukkur,RED,0.0,0.0,9353.056,9816.481,0.0,9859.699142857144,9,266,1,3
2025-09-24,0.0,0.0,8891.009,Sukkur,RED,0.0,0.0,9098.135,9570.939,0.0,9602.76557142857,9,267,1,3
2025-09-25,0.0,0.0,8668.618,Sukkur,RED,0.0,0.0,8891.009,9353.056,0.0,9355.681571428571,9,268,1,3
2025-09-26,0.0,0.0,8451.789,Sukkur,RED,0.0,0.0,8668.618,9098.135,0.0,9121.432428571428,9,269,1,3
2025-09-27,0.0,0.0,8221.426,Sukkur,RED,0.0,0.0,8451.789,8891.009,0.0,8893.567428571429,9,270,1,3
2025-09-28,0.0,0.0,8015.7812,Sukkur,RED,0.0,0.0,8221.426,8668.618,0.0,8671.402028571429,9,271,1,3
2025-09-29,0.0,0.0,7779.366,Sukkur,RED,0.0,0.0,8015.7812,8451.789,0.0,8446.589171428572,9,272,1,3
2025-09-30,0.0,0.0,7567.328,Sukkur,RED,0.0,0.0,7779.366,8221.426,0.0,8227.902457142856,9,273,1,3
2025-10-01,0.0,0.0,7361.0728,Sukkur,RED,0.0,0.0,7567.328,8015.7812,0.0,8009.340142857143,10,274,0,3
2025-10-02,0.0,0.0,7160.4346,Sukkur,RED,0.0,0.0,7361.0728,7779.366,0.0,7793.885371428572,10,275,0,3
2025-10-03,0.0,0.0,6965.264,Sukkur,RED,0.0,0.0,7160.4346,7567.328,0.0,7581.524657142857,10,276,0,3
2025-10-04,0.0,0.0,6759.8286,Sukkur,RED,0.0,0.0,6965.264,7361.0728,0.0,7372.725028571428,10,277,0,3
2025-10-05,0.0,0.0,6560.451,Sukkur,RED,0.0,0.0,6759.8286,7160.4346,0.0,7164.8207142857145,10,278,0,3
2025-10-06,0.0,0.0,6366.9536,Sukkur,RED,0.0,0.0,6560.451,6965.264,0.0,6963.047514285715,10,279,0,3
2025-10-07,0.0,0.0,6207.69,Sukkur,RED,0.0,0.0,6366.9536,6759.8286,0.0,6768.8135142857145,10,280,0,3
2025-10-08,0.0,0.0,6080.349,Sukkur,RED,0.0,0.0,6207.69,6560.451,0.0,6585.8529714285705,10,281,0,3
2025-10-09,0.0,0.0,6066.3633,Sukkur,RED,0.0,0.0,6080.349,6366.9536,0.0,6429.557071428571,10,282,0,3
2025-10-10,0.0,0.0,6265.1377,Sukkur,RED,0.0,0.0,6066.3633,6207.69,0.0,6329.539028571429,10,283,0,3
2025-10-11,0.0,0.0,6530.306,Sukkur,RED,0.0,0.0,6265.1377,6080.349,0.0,6296.750085714286,10,284,0,3
2025-10-12,0.0,0.0,6545.3613,Sukkur,RED,0.0,0.0,6530.306,6066.3633,0.0,6294.594414285714,10,285,0,3
2025-10-13,0.0,0.0,6352.309,Sukkur,RED,0.0,0.0,6545.3613,6265.1377,0.0,6292.502328571428,10,286,0,3
2025-10-14,0.0,0.0,6193.4116,Sukkur,RED,0.0,0.0,6352.309,6530.306,0.0,6290.462557142858,10,287,0,3
2025-10-15,0.0,0.0,6052.4097,Sukkur,RED,0.0,0.0,6193.4116,6545.3613,0.0,6286.471228571429,10,288,0,3
2025-10-16,0.0,0.0,5941.9204,Sukkur,RED,0.0,0.0,6052.4097,6352.309,0.0,6268.693671428571,10,289,0,3
2025-10-17,0.0,0.0,5873.894,Sukkur,RED,0.0,0.0,5941.9204,6193.4116,0.0,6212.801714285714,10,290,0,3
2025-10-18,0.0,0.0,5846.9004,Sukkur,RED,0.0,0.0,5873.894,6052.4097,0.0,6115.172342857143,10,291,0,3
2025-10-19,0.0,0.0,5793.287,Sukkur,RED,0.0,0.0,5846.9004,5941.9204,0.0,6007.733157142858,10,292,0,3
2025-10-20,0.0,0.0,5700.643,Sukkur,RED,0.0,0.0,5793.287,5873.894,0.0,5914.638014285715,10,293,0,3
2025-10-21,0.0,0.0,5583.7017,Sukkur,RED,0.0,0.0,5700.643,5846.9004,0.0,5827.536599999999,10,294,0,3
2025-10-22,0.0,0.0,5444.0273,Sukkur,RED,0.0,0.0,5583.7017,5793.287,0.0,5740.624828571429,10,295,0,3
2025-10-23,0.0,0.0,5307.8433,Sukkur,RED,0.0,0.0,5444.0273,5700.643,0.0,5650.042385714286,10,296,0,3
2025-10-24,0.0,0.0,5186.9995,Sukkur,RED,0.0,0.0,5307.8433,5583.7017,0.0,5551.914599999999,10,297,0,3
2025-10-25,0.0,0.0,5045.614,Sukkur,RED,0.0,0.0,5186.9995,5444.0273,0.0,5437.445114285714,10,298,0,3
2025-10-26,0.0,0.0,4919.3945,Sukkur,RED,0.0,0.0,5045.614,5307.8433,0.0,5312.603328571428,10,299,0,3
2025-10-27,0.0,0.0,4807.3926,Sukkur,RED,0.0,0.0,4919.3945,5186.9995,0.0,5184.996128571429,10,300,0,3
2025-10-28,0.0,0.0,4697.9404,Sukkur,RED,0.0,0.0,4807.3926,5045.614,0.0,5058.4588,10,301,0,3
2025-10-29,0.0,0.0,4601.567,Sukkur,RED,0.0,0.0,4697.9404,4919.3945,0.0,4938.107328571429,10,302,0,3
2025-10-30,0.0,0.0,4517.559,Sukkur,RED,0.0,0.0,4601.567,4807.3926,0.0,4825.209571428571,10,303,0,3
2025-10-31,0.0,0.0,4445.3125,Sukkur,RED,0.0,0.0,4517.559,4697.9404,0.0,4719.254285714285,10,304,0,3
2025-11-01,0.0,0.0,4374.221,Sukkur,RED,0.0,0.0,4445.3125,4601.567,0.0,4623.340999999999,11,305,0,3
2025-11-02,0.0,0.0,4304.2666,Sukkur,RED,0.0,0.0,4374.221,4517.559,0.0,4535.465585714286,11,306,0,3
2025-11-03,0.0,0.0,4235.4307,Sukkur,RED,0.0,0.0,4304.2666,4445.3125,0.0,4453.756742857143,11,307,0,3
2025-11-04,0.0,0.0,4177.304,Sukkur,RED,0.0,0.0,4235.4307,4374.221,0.0,4379.380114285714,11,308,0,3
2025-11-05,0.0,0.0,4110.498,Sukkur,RED,0.0,0.0,4177.304,4304.2666,0.0,4309.2274,11,309,0,3
2025-11-06,0.0,0.0,4054.0857,Sukkur,RED,0.0,0.0,4110.498,4235.4307,0.0,4243.016928571428,11,310,0,3
2025-11-07,0.0,0.0,3989.2498,Sukkur,RED,0.0,0.0,4054.0857,4177.304,0.0,4177.865114285714,11,311,0,3
2025-11-08,0.0,0.0,3925.4502,Sukkur,RED,0.0,0.0,3989.2498,4110.498,0.0,4113.755,11,312,0,3
2025-11-09,0.0,0.0,3853.7832,Sukkur,RED,0.0,0.0,3925.4502,4054.0857,0.0,4049.400228571429,11,313,0,3
2025-11-10,0.0,0.0,3792.15,Sukkur,RED,0.0,0.0,3853.7832,3989.2498,0.0,3986.0744142857143,11,314,0,3
2025-11-11,0.0,0.0,3722.918,Sukkur,RED,0.0,0.0,3792.15,3925.4502,0.0,3921.1621285714286,11,315,0,3
2025-11-12,0.0,0.0,3654.9475,Sukkur,RED,0.0,0.0,3722.918,3853.7832,0.0,3856.083485714286,11,316,0,3
2025-11-13,0.0,0.0,3596.4934,Sukkur,RED,0.0,0.0,3654.9475,3792.15,0.0,3790.7131571428577,11,317,0,3
2025-11-14,0.0,0.0,3530.8325,Sukkur,RED,0.0,0.0,3596.4934,3722.918,0.0,3725.2249714285717,11,318,0,3
2025-11-15,0.0,0.0,3466.3682,Sukkur,RED,0.0,0.0,3530.8325,3654.9475,0.0,3659.6418285714285,11,319,0,3
2025-11-16,0.0,0.0,3403.0825,Sukkur,RED,0.0,0.0,3466.3682,3596.4934,0.0,3595.256014285714,11,320,0,3
2025-11-17,0.0,0.0,3325.5962,Sukkur,RED,0.0,0.0,3403.0825,3530.8325,0.0,3528.6054714285715,11,321,0,3
2025-11-18,0.0,0.0,3249.8735,Sukkur,RED,0.0,0.0,3325.5962,3466.3682,0.0,3461.027685714286,11,322,0,3
2025-11-19,0.0,0.0,3175.8748,Sukkur,RED,0.0,0.0,3249.8735,3403.0825,0.0,3392.588728571428,11,323,0,3
2025-11-20,0.0,0.0,3110.7166,Sukkur,RED,0.0,0.0,3175.8748,3325.5962,0.0,3323.1920428571425,11,324,0,3
2025-11-21,0.0,0.0,3039.8853,Sukkur,RED,0.0,0.0,3110.7166,3249.8735,0.0,3253.0567285714287,11,325,0,3
2025-11-22,0.0,0.0,2970.6663,Sukkur,RED,0.0,0.0,3039.8853,3175.8748,0.0,3182.2421714285715,11,326,0,3
2025-11-23,0.0,0.0,2903.023,Sukkur,RED,0.0,0.0,2970.6663,3110.7166,0.0,3110.8051,11,327,0,3
2025-11-24,0.0,0.0,2843.4612,Sukkur,RED,0.0,0.0,2903.023,3039.8853,0.0,3041.9286714285713,11,328,0,3
2025-11-25,0.0,0.0,2778.7134,Sukkur,RED,0.0,0.0,2843.4612,2970.6663,0.0,2974.620085714286,11,329,0,3
2025-11-26,0.0,0.0,2721.701,Sukkur,RED,0.0,0.0,2778.7134,2903.023,0.0,2909.738114285715,11,330,0,3
2025-11-27,0.0,0.0,2672.0066,Sukkur,RED,0.0,0.0,2721.701,2843.4612,0.0,2847.0652571428573,11,331,0,3
2025-11-28,0.0,0.0,2617.1829,Sukkur,RED,0.0,0.0,2672.0066,2778.7134,0.0,2786.6792,11,332,0,3
2025-11-29,0.0,0.0,2563.4836,Sukkur,RED,0.0,0.0,2617.1829,2721.701,0.0,2728.510242857143,11,333,0,3
2025-11-30,0.0,0.0,2522.4805,Sukkur,RED,0.0,0.0,2563.4836,2672.0066,0.0,2674.1470285714286,11,334,0,3
2025-12-01,0.0,0.0,2476.4224,Sukkur,RED,0.0,0.0,2522.4805,2617.1829,0.0,2621.7129142857148,12,335,0,3
2025-12-02,0.0,0.0,2431.2036,Sukkur,RED,0.0,0.0,2476.4224,2563.4836,0.0,2572.068657142857,12,336,0,3
2025-12-03,0.0,0.0,2386.8113,Sukkur,RED,0.0,0.0,2431.2036,2522.4805,0.0,2524.2272714285714,12,337,0,3
2025-12-04,0.0,0.0,2348.633,Sukkur,RED,0.0,0.0,2386.8113,2476.4224,0.0,2478.031042857143,12,338,0,3
2025-12-05,0.0,0.0,2305.7468,Sukkur,RED,0.0,0.0,2348.633,2431.2036,0.0,2433.5401714285717,12,339,0,3
2025-12-06,0.0,0.0,2268.8645,Sukkur,RED,0.0,0.0,2305.7468,2386.8113,0.0,2391.4517285714287,12,340,0,3
